ONS ID,ONS region ID,Constituency name,County name,Region name,Country name,Constituency type,Declaration time,mpFirstName,mpSurname,Member gender,Result,First party,Second party,Electorate,Valid votes,Invalid votes,Majority,Con,Lab,LD,RUK,Green,SNP,PC,DUP,SF,SDLP,UUP,APNI,All other candidates,Of which other winner,ratio800,ratio1000,ratio1200,ratio1500,ratio2000,overlap_800m,overlap_1000m,overlap_1200m,overlap_1500m,overlap_2000m
E14001469,E12000003,Sheffield Heeley,,Yorkshire and The Humber,England,Borough,,Louise,Haigh,Female,Lab hold,Lab,Green,73452,38446,638,15304,5242,21230,3863,0,5926,0,0,0,0,0,0,0,2185,0,0.054716696520263876,0.08983990575797034,0.1341006257274831,0.21980699461625502,0.36976608870997635,1528793.4728909258,2510141.6982850153,3746793.4718398172,6141443.472206918,10331325.150575679
E14001470,E12000003,Sheffield South East,,Yorkshire and The Humber,England,Borough,,Clive,Betts,Male,Lab hold,Lab,Con,74156,35771,796,12458,6252,18710,3421,0,3158,0,0,0,0,0,0,0,4230,0,0.09489060751990118,0.14373093875317794,0.201492645834224,0.3018844679884482,0.48298888030067716,4464328.175794726,6762124.26477156,9479645.24122683,14202789.627972169,22723227.548834488
E14001471,E12000004,Sherwood Forest,,East Midlands,England,County,,Michelle,Welsh,Female,Lab gain from Con,Lab,Con,78896,48660,161,5443,13398,18841,1838,11320,2216,0,0,0,0,0,0,0,1047,0,0.02516818390185958,0.038391561425538984,0.05403532245920793,0.08175942479028828,0.13622158002808393,7798677.745933974,11896107.279273588,16743523.028924437,25334184.187412616,42209966.711284615
E14001472,E12000003,Shipley,,Yorkshire and The Humber,England,County,,Anna,Dixon,Female,Lab gain from Con,Lab,Con,74130,48303,147,8603,13135,21738,1341,7238,3605,0,0,0,0,0,0,0,1246,0,0.14277959309876748,0.20616610159404508,0.27391702657203904,0.371971365966594,0.5371573070327433,13549427.005797097,19564648.44864708,25994042.122080155,35299154.1860229,50974887.68745849
E14001473,E12000005,Shrewsbury,,West Midlands,England,County,,Julia,Buckley,Female,Lab gain from Con,Lab,Con,76599,51560,195,11355,11577,22932,6722,7524,2387,0,0,0,0,0,0,0,418,0,0.00601186570458805,0.009393540163418769,0.013526697835323226,0.02113546536769244,0.0375741606536755,2007391.0339493921,3136548.4905459057,4516629.82638617,7057234.103728359,12546193.962183762
E14001474,E12000008,Sittingbourne and Sheppey,,South East,England,County,,Kevin,McKenna,Male,Lab gain from Con,Lab,Con,79067,40998,90,355,11564,11919,1321,10512,1692,0,0,0,0,0,0,0,3990,0,0.0880854831815264,0.12636014033350965,0.16929644709495972,0.2418946533010263,0.36040116887175666,14566958.211141203,20896552.04591314,27997056.734589864,40002837.91226948,59600612.6841836
E14001475,E12000003,Skipton and Ripon,,Yorkshire and The Humber,England,County,,Julian,Smith,Male,Con hold,Con,Lab,79238,53450,164,1650,18833,17183,4194,8516,3446,0,0,0,0,0,0,0,1278,0,0.014901788287235634,0.023118828550408678,0.032752054705804,0.050340373934036314,0.08684052802667672,30292819.347099494,46996674.7141334,66579396.8700444,102333479.9861182,176532130.02443263
E14001476,E12000004,Sleaford and North Hykeham,,East Midlands,England,County,,Caroline,Johnson,Female,Con hold,Con,Lab,75651,48565,196,4346,17348,13002,2264,10484,2435,0,0,0,0,0,0,0,3032,0,0.016372737160629498,0.0251564844274685,0.03546610742681244,0.0542066805232441,0.0932286580473375,11770061.733743249,18084537.22858584,25495936.920855254,38968192.665675856,67020379.65953718
E14001477,E12000008,Slough,,South East,England,Borough,,Tan,Dhesi,Male,Lab hold,Lab,INet,81295,43278,167,3647,7457,14666,2060,3352,1873,0,0,0,0,0,0,0,13870,0,0.2360789876073893,0.32672547469415314,0.4245767552724849,0.5828514274555406,0.8687763511742559,5813599.711772782,8045828.833651356,10455480.714710938,14353098.19397,21394186.733726807
E14001478,E12000005,Smethwick,,West Midlands,England,Borough,,Gurinder,Josan,Male,Lab hold,Lab,RUK,72863,35115,211,11188,4546,16858,1018,5670,2741,0,0,0,0,0,0,0,4282,0,0.3248358342166005,0.44975134861242955,0.5647661533646832,0.7036863092034258,0.8358415201887416,7078486.155219558,9800515.703946661,12306799.239590224,15334003.43384728,18213792.954469915
E14001479,E12000005,Solihull West and Shirley,,West Midlands,England,Borough,,Neil,Shastri-Hurst,Male,Con hold,Con,Lab,71816,46877,151,4620,16284,11664,7916,7149,3270,0,0,0,0,0,0,0,594,0,0.22719819062156496,0.3304838085570392,0.43789100770615585,0.5948599794567067,0.8028442838836594,8905744.20747194,12954347.284492668,17164508.63765372,23317398.795343243,31469994.59431526
N05000014,N92000002,South Antrim,,Northern Ireland,Northern Ireland,County,,Robin,Swann,Male,UUP gain from DUP,UUP,DUP,77058,42908,181,7512,0,0,0,0,541,0,0,8799,8034,1589,16311,4574,3060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001480,E12000006,South Basildon and East Thurrock,,East of England,England,County,,James,McMurdock,Male,RUK gain from Con,RUK,Lab,72673,39549,123,98,10159,12080,1071,12178,1718,0,0,0,0,0,0,0,2343,0,0.07492324274686955,0.11401036207144474,0.16003942027991946,0.23898728876042263,0.3917510427292059,9051539.732693814,13773687.368484965,19334496.457329337,28872254.59704383,47327771.71121303
E14001481,E12000006,South Cambridgeshire,,East of England,England,County,,Pippa,Heylings,Female,LD gain from Con,LD,Con,77327,54885,228,10641,15063,6106,25704,4897,2656,0,0,0,0,0,0,0,459,0,0.021094846954126716,0.03363875528033107,0.0485329119842244,0.07485671662552237,0.12764726333400067,12423881.045757947,19811658.03378527,28583621.70664091,44087114.96480264,75178284.95873135
E14001482,E12000009,South Cotswolds,,South West,England,County,,Roz,Savage,Female,LD gain from Con,LD,Con,71971,52287,163,4973,17988,3942,22961,5146,1564,0,0,0,0,0,0,0,686,0,0.0051771299371585495,0.007677710531697954,0.010788104638610083,0.01670385158983637,0.029773952743397076,4340450.5579724405,6436910.675560411,9044631.942118123,14004331.132006845,24962164.629202195
E14001483,E12000004,South Derbyshire,,East Midlands,England,County,,Samantha,Niblett,Female,Lab gain from Con,Lab,Con,73714,45737,153,4168,13566,17734,2134,8979,1941,0,0,0,0,0,0,0,1383,0,0.006899681712090819,0.01078075267514184,0.015524283852204473,0.024379570998758805,0.04495251811920018,2007391.033949393,3136548.4905459075,4516629.826386172,7092984.035579653,13078470.223894626
E14001484,E12000009,South Devon,,South West,England,County,,Caroline,Voaden,Female,LD gain from Con,LD,Con,72261,49004,142,7127,15413,3066,22540,6363,1497,0,0,0,0,0,0,0,125,0,0.014136274192615565,0.022212885916268306,0.03209484799256348,0.050048337986889666,0.08632459130655462,8968498.05597492,14092555.184145376,20361983.497637436,31752243.61272421,54767042.48705703
E14001485,E12000009,South Dorset,,South West,England,County,,Lloyd,Hatton,Male,Lab gain from Con,Lab,Con,75924,49037,171,1048,14611,15659,8017,8168,2153,0,0,0,0,0,0,0,429,0,0.043821354919410166,0.06635151141094406,0.09230147650851366,0.1364094539768418,0.2180559518515661,15380167.267903546,23287672.091729704,32395441.683310635,47876206.08594948,76532024.61235422
N05000015,N92000002,South Down,,Northern Ireland,Northern Ireland,County,,Chris,Hazzard,Male,SF hold,SF,SDLP,76248,45243,228,9280,46,0,0,0,444,0,0,7349,19698,10418,1411,3187,2690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001486,E12000009,South East Cornwall,,South West,England,County,,Anna,Gelderd,Female,Lab gain from Con,Lab,Con,72654,49286,136,1911,13759,15670,8284,9311,1999,0,0,0,0,0,0,0,263,0,0.034617179802098226,0.052073303509244606,0.07197736780225755,0.10511770987584816,0.1675882627013052,24540084.947891645,36914713.99286985,51024685.72803785,74517841.85275507,118803155.7299285
E14001487,E12000004,South Holland and The Deepings,,East Midlands,England,County,,John,Hayes,Male,Con hold,Con,RUK,78473,45930,133,6856,17462,9086,1945,10606,1800,0,0,0,0,0,0,0,5031,0,0.0025774965922174668,0.004027338425339708,0.005799367332489276,0.009061511457014377,0.016107348449648534,2007391.0339494182,3136548.490545901,4516629.826386172,7057234.103728303,12544632.24360899
E14001488,E12000004,South Leicestershire,,East Midlands,England,County,,Alberto,Costa,Male,Con hold,Con,Lab,78511,51359,183,5506,18264,12758,7621,10235,2481,0,0,0,0,0,0,0,0,0,0.006592657165987693,0.010916428141072926,0.01601615272746093,0.025440741090509634,0.04699235845913957,2186717.7137135956,3620868.822016083,5312395.896356931,8438436.550231893,15586890.090679297
E14001489,E12000006,South Norfolk,,East of England,England,County,,Ben,Goldsborough,Male,Lab gain from Con,Lab,Con,74006,49579,164,2826,14527,17353,5746,7583,3987,0,0,0,0,0,0,0,383,0,0.015913092764783563,0.02556495034182566,0.03794874047600837,0.06133130078966952,0.10776681453716142,8306678.140814168,13344974.31231001,19809346.78399558,32015107.50598429,56254573.25317043
E14001490,E12000004,South Northamptonshire,,East Midlands,England,County,,Sarah,Bool,Female,Con hold,Con,Lab,78233,53697,187,3687,19191,15504,4989,8962,3040,0,0,0,0,0,0,0,2011,0,0.001910886640091293,0.0029316225926766487,0.004352225325963542,0.0070237669302167455,0.013514599803516478,1209976.5778712004,1856308.269614214,2755836.267598871,4447460.825610535,8557466.925812213
E14001491,E12000002,South Ribble,,North West,England,County,,Paul,Foster,Male,Lab gain from Con,Lab,Con,73420,46720,170,6501,13339,19840,2972,8995,1574,0,0,0,0,0,0,0,0,0,0.044509879366331384,0.07341190727262664,0.1093249958379053,0.17381386876702157,0.29700113544447543,6248110.936715234,10305256.883310875,15346586.238287175,24399264.834168557,41691778.74679153
E14001492,E12000001,South Shields,,North East,England,Borough,,Emma,Lewell-Buck,Female,Lab hold,Lab,RUK,68366,36824,88,6653,4128,15122,1402,8469,5433,0,0,0,0,0,0,0,2270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001493,E12000005,South Shropshire,,West Midlands,England,County,,Stuart,Anderson,Male,Con hold,Con,LD,76677,51653,209,1624,17628,6939,16004,9171,1911,0,0,0,0,0,0,0,0,0,0.011134361996988704,0.01713220750107915,0.024219062707868996,0.0369124446872221,0.063484666639229,20294234.927238178,31226310.402259607,44143287.99835457,67279097.3047012,115711411.16144373
E14001494,E12000006,South Suffolk,,East of England,England,County,,James,Cartlidge,Male,Con hold,Con,Lab,74619,48801,183,3047,16082,13035,6424,9252,4008,0,0,0,0,0,0,0,0,0,0.0035681628691545475,0.005661577277892641,0.008495459034333352,0.014948653649127827,0.03225677459783836,2123470.8332754555,3369295.253831463,5055783.644474661,8896183.04564134,19196522.845460836
E14001495,E12000009,South West Devon,,South West,England,County,,Rebecca,Smith,Female,Con hold,Con,Lab,77600,52242,119,2112,17916,15804,5551,9361,2925,0,0,0,0,0,0,0,685,0,0.005094964711941512,0.007960882362408595,0.011514739345458035,0.01905511600751438,0.036877286344294456,2007391.0339493959,3136548.490545924,4536750.660149055,7507621.9732587375,14529469.417210555
E14001496,E12000006,South West Hertfordshire,,East of England,England,County,,Gagan,Mohindra,Male,Con hold,Con,LD,71737,48254,145,4456,16458,9637,12002,6790,2532,0,0,0,0,0,0,0,835,0,0.15477887098385987,0.23411163093762988,0.3150541490643836,0.4345590629383481,0.6007172544921203,15037097.681584891,22744444.641745646,30608183.04433661,42218340.50271207,58360963.466088705
E14001497,E12000006,South West Norfolk,,East of England,England,County,,Terry,Jermy,Male,Lab gain from Con,Lab,Con,74724,44335,139,630,11217,11847,2618,9958,1838,0,0,0,0,0,0,0,6857,0,0.008267614992432157,0.013003669025495518,0.018657673196676616,0.028812700208512804,0.050794223450404796,9582975.991059856,15072526.742123187,21626071.66110852,33396743.146424312,58875482.74264333
E14001498,E12000009,South West Wiltshire,,South West,England,County,,Andrew,Murrison,Male,Con hold,Con,Lab,73071,46168,167,3243,15617,12374,7205,7840,2243,0,0,0,0,0,0,0,889,0,0.01778230674893766,0.02714536285590464,0.03751254594347145,0.055468820365447744,0.09096622748052137,8029564.135797539,12257432.914546035,16938713.171627775,25046832.05332759,41075613.42062841
E14001499,E12000008,Southampton Itchen,,South East,England,Borough,,Darren,Paffey,Male,Lab gain from Con,Lab,Con,68379,38053,124,6105,9677,15782,2684,6853,2793,0,0,0,0,0,0,0,264,0,0.3015550566635342,0.4252318272045341,0.5580632604559147,0.711932405344907,0.8500149391528621,6137522.216043232,8654704.103829691,11358209.996217526,14489894.490480442,17300275.54749406
E14001500,E12000008,Southampton Test,,South East,England,Borough,,Satvir,Kaur,Female,Lab hold,Lab,Con,65520,35805,160,9333,6612,15945,3252,5261,3594,0,0,0,0,0,0,0,1141,0,0.2174662917297052,0.3390358807775826,0.4663595261183529,0.6170611267654711,0.7659338170990696,4788137.2290909765,7464836.5493191,10268227.739515418,13586350.924505113,16864205.461461224
E14001501,E12000006,Southend East and Rochford,,East of England,England,County,,Bayo,Alaba,Male,Lab gain from Con,Lab,Con,70217,39656,145,4027,11368,15395,2269,7214,2716,0,0,0,0,0,0,0,694,0,0.07951696615661988,0.10637917990333641,0.13401410487933774,0.1726037227225253,0.24861600949136126,10511686.557266349,14062717.045321107,17715895.523095734,22817221.526068628,32865609.582540378
E14001502,E12000006,Southend West and Leigh,,East of England,England,Borough,,David,Burton-Sampson,Male,Lab gain from Con,Lab,Con,75154,46968,163,1949,14790,16739,3174,8273,3262,0,0,0,0,0,0,0,730,0,0.19752750948267592,0.3049035763698958,0.4093249390894774,0.5372547921251004,0.7118701666990195,4563025.972267191,7043489.494991124,9455697.24973312,12410967.852590945,16444707.210843915
E14001503,E12000007,Southgate and Wood Green,,London,England,Borough,,Bambos,Charalambous,Male,Lab hold,Lab,Con,77542,45671,256,15300,8037,23337,3925,3147,5607,0,0,0,0,0,0,0,1618,0,0.5698939416974901,0.6986248911680822,0.8075309564747508,0.9153086187425642,0.987162557521482,14093053.298704075,17276473.93075714,19969639.92291948,22634901.34722198,24411795.8092281
E14001504,E12000002,Southport,,North West,England,County,,Patrick,Hurley,Male,Lab gain from Con,Lab,Con,73641,45059,127,5789,11463,17252,5868,7395,2159,0,0,0,0,0,0,0,922,0,0.07351558786588051,0.10964246696712097,0.1452900756315701,0.19294999296052662,0.25954116312869124,9008323.17786248,13435174.840196557,17803298.50878748,23643365.226511557,31803196.346426617
E14001505,E12000008,Spelthorne,,South East,England,Borough,,Lincoln,Jopp,Male,Con hold,Con,Lab,73782,46166,144,1590,14038,12448,8710,8284,2413,0,0,0,0,0,0,0,273,0,0.22319910049717648,0.32728218688719424,0.44433996652853214,0.626095002236375,0.8989421460390281,11421389.702880068,16747457.274348455,22737456.85794666,32038099.596452754,46000044.56731647
E14001506,E12000003,Spen Valley,,Yorkshire and The Humber,England,Borough,,Kim,Leadbeater,Female,Lab gain from Con,Lab,RUK,72642,41058,137,6188,9859,16076,1425,9888,2284,0,0,0,0,0,0,0,1526,0,0.03283750664514434,0.05282934841571219,0.07902855506520776,0.13243963400249914,0.23130158772984782,2039162.718567514,3280627.8168340675,4907561.494625871,8224313.954072917,14363501.454027817
E14001507,E12000006,St Albans,,East of England,England,County,,Daisy,Cooper,Female,LD hold,LD,Con,72739,51614,203,19834,9388,5189,29222,4336,3272,0,0,0,0,0,0,0,207,0,0.15897132825389695,0.2308241716838302,0.30452552118400356,0.4076692771455594,0.5649260561638143,9489401.453848716,13778479.770022742,18177900.09807434,24334812.281721592,33721867.946627714
E14001508,E12000009,St Austell and Newquay,,South West,England,County,,Noah,Law,Male,Lab gain from Con,Lab,Con,76076,46732,130,2470,13488,15958,4805,9212,2337,0,0,0,0,0,0,0,932,0,0.046766490615766154,0.07168076359827073,0.10077583323368225,0.1511678817008487,0.2457941713879281,13773969.622523783,21111882.61770141,29681150.91315628,44522943.30904537,72392890.83943726
E14001509,E12000002,St Helens North,,North West,England,County,,David,Baines,Male,Lab hold,Lab,RUK,75483,40474,155,12169,4507,21284,1799,9115,3495,0,0,0,0,0,0,0,274,0,0.09911807068597063,0.14931432988043508,0.20339666782950167,0.29089928364371453,0.4465299254771554,8306913.936051447,12513775.532068841,17046322.661912583,24379765.43090026,37422900.134548485
E14001510,E12000002,St Helens South and Whiston,,North West,England,Borough,,Marie,Rimmer,Female,Lab hold,Lab,RUK,71569,38035,85,11945,3057,18919,2199,6974,2642,0,0,0,0,0,0,0,4244,0,0.2391294181859676,0.34755912109855885,0.45106515971345285,0.5794973221672807,0.7076423441118095,13132798.023292754,19087671.32528559,24772140.888388094,31825533.40694949,38863156.39643523
E14001511,E12000009,St Ives,,South West,England,County,,Andrew,George,Male,LD gain from Con,LD,Con,69978,48106,150,13786,11247,2788,25033,6492,1797,0,0,0,0,0,0,0,749,0,0.011266424526015386,0.016566559599964125,0.022456569539419286,0.03171428413009856,0.04860051774442108,6512880.282614055,9576775.58840548,12981665.002123099,18333352.814035144,28094925.14786517
E14001512,E12000006,St Neots and Mid Cambridgeshire,,East of England,England,County,,Ian,Sollom,Male,LD gain from Con,LD,Con,78115,52882,138,4621,14896,6918,19517,5673,2663,0,0,0,0,0,0,0,3215,0,0.005737505933251473,0.008964853020705451,0.012909388349815969,0.020170919296587375,0.035859412082822034,2007391.0339493847,3136548.490545922,4516629.8263861695,7057234.103728363,12546193.96218377
E14001513,E12000005,Stafford,,West Midlands,England,County,,Leigh,Ingham,Female,Lab gain from Con,Lab,Con,70608,46009,160,4595,13936,18531,1676,8612,2856,0,0,0,0,0,0,0,398,0,0.004821812850032863,0.007534082578176302,0.010849078912574032,0.016951685800896836,0.03013633031270552,2007391.033949393,3136548.4905459075,4516629.826386172,7057234.103728357,12546193.96218376
E14001514,E12000005,Staffordshire Moorlands,,West Midlands,England,County,,Karen,Bradley,Female,Con hold,Con,Lab,69892,43302,188,1175,15310,14135,1499,10065,2293,0,0,0,0,0,0,0,0,0,0.01697573632911786,0.026246290186524288,0.03766273145912475,0.058541591227157984,0.09766183974328128,9043980.891893087,13982954.39608431,20065169.312777914,31188575.398127988,52030250.433988616
E14001515,E12000002,Stalybridge and Hyde,,North West,England,County,,Jonathan,Reynolds,Male,Lab hold,Lab,RUK,72265,37239,117,8539,6872,16320,1080,7781,2745,0,0,0,0,0,0,0,2441,0,0.21880130133651082,0.3006620927746625,0.38333535749484615,0.50437781427236,0.6564833836306684,13835134.014475571,19011314.47208639,24238868.83228111,31892564.67745672,41510427.65891948
E14001516,E12000006,Stevenage,,East of England,England,County,,Kevin,Bonavia,Male,Lab gain from Con,Lab,Con,70976,42715,155,6618,11080,17698,3467,7667,2655,0,0,0,0,0,0,0,148,0,0.06572708756036144,0.10262541283393012,0.14714935201415916,0.22708343388489113,0.38706889676990364,4168362.5407490376,6508426.623848224,9332101.415082721,14401460.867426202,24547618.79572091
S14000105,S92000003,Stirling and Strathallan,,Scotland,Scotland,County,,Chris,Kane,Male,Lab gain from SNP,Lab,SNP,76284,49782,242,1394,9469,16856,2530,3145,2320,15462,0,0,0,0,0,0,0,0,0.005213065919085431,0.008016829351841944,0.011360928456843661,0.017406461383281082,0.03031455583657109,12979552.641694592,19960395.707018033,28286572.86382414,43338811.620006755,75477536.52027364
E14001517,E12000002,Stockport,,North West,England,Borough,,Navendu,Mishra,Male,Lab hold,Lab,RUK,76632,43683,185,15270,4967,21787,3724,6517,4865,0,0,0,0,0,0,0,1823,0,0.38141508877676233,0.534882163706017,0.6757445483610787,0.8446649508801792,0.9920347526482965,9642652.99990115,13522493.609245157,17083671.80050006,21354191.960882746,25079885.83857275
E14001518,E12000001,Stockton North,,North East,England,County,,Chris,McDonald,Male,Lab hold,Lab,RUK,70242,37401,125,7939,8028,17128,1133,9189,1923,0,0,0,0,0,0,0,0,0,0.05088580469416383,0.08026466725144883,0.11615824667347999,0.185220678790515,0.33697495142807565,4436875.999112599,6998501.406140812,10128163.244388545,16149910.357204854,29381790.919478957
E14001519,E12000001,Stockton West,,North East,England,County,,Matt,Vickers,Male,Con hold,Con,Lab,71868,48638,114,2139,20372,18233,1203,6833,1477,0,0,0,0,0,0,0,520,0,0.04904262893904406,0.074870791895299,0.10631514339457573,0.16079128167284398,0.26978665860722345,9533096.927967971,14553675.682817433,20665951.00664397,31255234.60956006,52442179.834444195
E14001520,E12000005,Stoke-on-Trent Central,,West Midlands,England,Borough,,Gareth,Snell,Male,Lab gain from Con,Lab,RUK,73812,35289,137,6409,6221,14950,999,8541,1703,0,0,0,0,0,0,0,2875,0,0.08044792609547696,0.1261713719388548,0.18397496501602018,0.29298519462265676,0.5126416415139197,2957730.098498408,4638787.87763268,6763981.594159061,10771826.82772188,18847665.64460386
E14001521,E12000005,Stoke-on-Trent North,,West Midlands,England,Borough,,David,Williams,Male,Lab gain from Con,Lab,Con,69854,36150,103,5082,9497,14579,911,8824,1236,0,0,0,0,0,0,0,1103,0,0.06201491293675277,0.09408631712225628,0.1294849349839985,0.19051095428806794,0.3213466539285103,2971548.2705967985,4508303.240167414,6204487.217654506,9128650.99595989,15397862.361222774
E14001522,E12000005,Stoke-on-Trent South,,West Midlands,England,County,,Allison,Gardner,Female,Lab gain from Con,Lab,Con,70002,40942,120,627,13594,14221,1577,8851,1207,0,0,0,0,0,0,0,1492,0,0.04402224865077828,0.06687376248650527,0.094507757717867,0.14443082039716185,0.25052270623715,6992098.69547591,10621627.967093697,15010763.641210968,22940094.65297173,39790777.19004485
E14001523,E12000005,"Stone, Great Wyrley and Penkridge",,West Midlands,England,County,,Gavin,Williamson,Male,Con hold,Con,Lab,71561,42770,727,5466,19880,14414,2952,0,2236,0,0,0,0,0,0,0,3288,0,0.014926739152929344,0.02283353620550704,0.03248510284666951,0.05137745673985479,0.09039681974247972,6194892.861556209,9476370.491529709,13481962.113088772,21322663.76077041,37516473.4636749
E14001524,E12000005,Stourbridge,,West Midlands,England,Borough,,Cat,Eccles,Female,Lab gain from Con,Lab,Con,68311,39878,113,3073,12265,15338,1607,7869,1732,0,0,0,0,0,0,0,1067,0,0.18460009813530276,0.2687838733255727,0.34636484567623665,0.4726792291570891,0.6619383610381974,5406781.053886492,7872452.769888393,10144733.964128146,13844375.63461661,19387615.854238626
N05000016,N92000002,Strangford,,Northern Ireland,Northern Ireland,County,,Jim,Shannon,Male,DUP hold,DUP,APNI,74525,38909,135,5131,146,0,0,0,703,0,0,15559,2793,1783,3941,10428,3556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14001525,E12000007,Stratford and Bow,,London,England,Borough,,Uma,Kumaran,Female,Lab hold,Lab,Green,80735,43435,287,11634,3114,19145,1926,2093,7511,0,0,0,0,0,0,0,9646,0,0.9073794776929018,0.9709131689553108,0.9987216801289694,1.0000000000000047,1.0000000000000047,10200702.652185015,10914944.387750145,11227565.91011883,11241936.701192884,11241936.701192884
E14001526,E12000005,Stratford-on-Avon,,West Midlands,England,County,,Manuela,Perteghella,Female,LD gain from Con,LD,Con,75714,52959,179,7122,16328,3753,23450,7753,1197,0,0,0,0,0,0,0,478,0,0.030165548529933573,0.045786155336535704,0.06430688143007843,0.0958950845216853,0.14935815660110457,18974118.673482567,28799474.476516295,40449004.21966792,60317972.07707214,93946224.29589853
E14001527,E12000007,Streatham and Croydon North,,London,England,Borough,,Steve,Reed,Male,Lab hold,Lab,Green,82829,44553,190,15603,5328,23232,5031,1994,7629,0,0,0,0,0,0,0,1339,0,0.6350090312369323,0.7885457627641638,0.9108571976532043,1.0000000000000029,1.0000000000000029,8756803.028638845,10874081.44438994,12560761.618665893,13790044.862167578,13790044.862167578
